,Other,Recombinants,Delta,BA.1.X,BA.2.X,BA.2.12.X,BA.4.X,BA.5.X,XBB.X,XBB.1.5.X,BA.2.86.X,JN.1.X,KP.1.X,KP.2.X,KP.3.X,LB.1.3.X,LB.1.3.4.X,XEC.X,XEC.9.X,LP.8.X,BA.3.2.X
2021-12-06,0.002577184615384661,0.002859972307692309,0.0769123476923077,0.9176407284615385,1.961538461538462e-07,0.0,0.0,5.47076923076923e-06,3.10923076923077e-06,2.7230769230769237e-07,0.0,3.5615384615384617e-07,0.0,5.923076923076924e-08,2.761538461538462e-07,0.0,0.0,2.6923076923076925e-08,0.0,0.0,0.0
2021-12-07,0.0024042435714286253,0.0026556885714285722,0.07141860857142858,0.9235123900000001,1.8214285714285716e-07,0.0,0.0,5.08e-06,2.887142857142858e-06,2.528571428571429e-07,0.0,3.3071428571428574e-07,0.0,5.500000000000001e-08,2.5642857142857144e-07,0.0,0.0,2.5000000000000002e-08,0.0,0.0,0.0
2021-12-08,0.002002330000000026,0.002203457647058824,0.058815324705882355,0.9369695411764706,1.5000000000000002e-07,0.0,0.0,4.183529411764705e-06,2.3776470588235296e-06,2.0858823529411766e-06,0.0,2.723529411764706e-07,0.0,4.529411764705883e-08,2.111764705882353e-07,0.0,0.0,2.0588235294117647e-08,0.0,0.0,0.0
2021-12-09,0.002002330000000026,0.002203457647058824,0.058815324705882355,0.9369695411764706,1.5000000000000002e-07,0.0,0.0,4.183529411764705e-06,2.3776470588235296e-06,2.085882352941176e-06,0.0,2.723529411764706e-07,0.0,4.529411764705883e-08,2.111764705882353e-07,0.0,0.0,2.0588235294117647e-08,0.0,0.0,0.0
2021-12-10,0.002002330000000026,0.002203457647058824,0.058815324705882355,0.9369695411764706,1.5000000000000002e-07,0.0,0.0,4.183529411764705e-06,2.3776470588235296e-06,2.085882352941176e-06,0.0,2.723529411764706e-07,0.0,4.529411764705883e-08,2.111764705882353e-07,0.0,0.0,2.0588235294117647e-08,0.0,0.0,0.0
2021-12-11,0.002002330000000026,0.002203457647058824,0.058815324705882355,0.9369695411764706,1.5000000000000002e-07,0.0,0.0,4.183529411764705e-06,2.3776470588235296e-06,2.085882352941176e-06,0.0,2.723529411764706e-07,0.0,4.529411764705883e-08,2.111764705882353e-07,0.0,0.0,2.0588235294117647e-08,0.0,0.0,0.0
2021-12-12,0.002002330000000026,0.002203457647058824,0.058815324705882355,0.9369695411764706,1.5000000000000002e-07,0.0,0.0,4.183529411764705e-06,2.3776470588235296e-06,2.085882352941176e-06,0.0,2.723529411764706e-07,0.0,4.529411764705883e-08,2.111764705882353e-07,0.0,0.0,2.0588235294117647e-08,0.0,0.0,0.0
2021-12-13,0.002002330000000026,0.002203457647058824,0.058815324705882355,0.9369695411764706,1.5000000000000002e-07,0.0,0.0,4.183529411764705e-06,2.3776470588235296e-06,2.085882352941176e-06,0.0,2.723529411764706e-07,0.0,4.529411764705883e-08,2.111764705882353e-07,0.0,0.0,2.0588235294117647e-08,0.0,0.0,0.0
2021-12-14,0.002002330000000026,0.002203457647058824,0.058815324705882355,0.9369695411764706,1.5000000000000002e-07,0.0,0.0,4.183529411764705e-06,2.3776470588235296e-06,2.085882352941176e-06,0.0,2.723529411764706e-07,0.0,4.529411764705883e-08,2.111764705882353e-07,0.0,0.0,2.0588235294117647e-08,0.0,0.0,0.0
2021-12-15,0.002002330000000026,0.002203457647058824,0.058815324705882355,0.9369695411764706,1.5000000000000002e-07,0.0,0.0,4.183529411764705e-06,2.3776470588235296e-06,2.085882352941176e-06,0.0,2.723529411764706e-07,0.0,4.529411764705883e-08,2.111764705882353e-07,0.0,0.0,2.0588235294117647e-08,0.0,0.0,0.0
